-13.99815416353749, -18.04680176056435
-13.984473257991837, -18.824111264147884
-13.977632805219011, -18.869835352593974
-13.977632805219011, -18.89477576447366
-13.950270994127706, -18.963361897142796
-13.936590088582053, -19.025712926842008
-13.916068730263573, -19.100534162481065
-13.895547371945094, -19.15665008921036
-13.875026013626615, -19.17743376577676
-13.813461938671178, -19.22107948656621
-13.731376505397261, -19.2564117367291
-13.669812430441823, -19.310449295801753
-13.621929261032038, -19.37903542847089
-13.580886544395081, -19.44554319348338
-13.539843827758123, -19.497502384899395
-13.519322469439643, -19.52244279677908
-13.478279752802685, -19.56401014991189
-13.40987522507442, -19.61527655210902
-13.368832508437462, -19.64714485617751
-13.327789791800503, -19.677627581808235
-13.273066169617893, -19.730279562443126
-13.218342547435283, -19.78570269995354
-13.149938019707019, -19.846668151214992
-13.081533491978753, -19.899320131849883
-12.999448058704838, -19.950586534047016
-12.91736262543092, -20.000467357806386
-12.84211764492983, -20.04619144625248
-12.760032211655913, -20.089837167041928
-12.725829947791782, -20.10854247595169
-12.65058496729069, -20.125169417204816
-12.61638270342656, -20.125169417204816
-12.54113772292547, -20.113738395093293
-12.465892742424378, -20.0628183875056
-12.32908368696785, -20.071131858132162
-12.29488142310372, -20.127247784861456
-12.267519612012414, -20.18336371159075
-12.226476895375455, -20.258184947229807
-12.19911508428415, -20.312222506302458
-12.178593725965671, -20.333006182868864
-12.144391462101538, -20.378730271314954
-12.075986934373274, -20.436924565700885
-11.993901501099359, -20.478491918833694
-11.959699237235226, -20.482648654146978
-11.884454256734136, -20.472256815863773
-11.809209276233045, -20.420297624447763
-11.76132610682326, -20.368338433031752
-11.74080474850478, -20.345476388808706
-11.692921579094996, -20.299752300362616
-11.603995693048253, -20.31637924161574
-11.528750712547163, -20.36729924920343
-11.432984373727594, -20.37041680068839
-11.398782109863461, -20.357946594748547
-11.34405848768085, -20.31915039849126
-11.296175318271066, -20.26857678551301
-11.275653959952587, -20.245714741289962
-11.241451696088454, -20.191677182217312
-11.214089884997149, -20.14387472611458
-11.19356852667867, -20.121012681891536
-11.159366262814538, -20.06489675516224
-11.11832354617758, -20.00462409311967
-11.049919018449316, -19.947468982562057
-10.967833585175399, -19.90797999708589
-10.919950415765614, -19.87992203372124
-10.885748151901483, -19.852903254184916
-10.83102452971887, -19.796787327455622
-10.810503171400391, -19.776003650889216
-10.783141360309086, -19.730279562443126
-10.748939096444955, -19.678320371027116
-10.728417738126476, -19.65545832680407
-10.694215474262343, -19.59934240007478
-10.666853663171038, -19.543226473345484
-10.646332304852558, -19.5182860614658
-10.625810946534079, -19.466326870049787
-10.598449135442774, -19.403975840350572
-10.571087324351469, -19.33954644299472
-10.543725513260163, -19.275117045638865
-10.516363702168857, -19.20860928062637
-10.489001891077551, -19.142101515613874
-10.461640079986246, -19.075593750601378
-10.434278268894941, -19.00077251496232
-10.400076005030808, -18.93426474994983
-10.393235552257982, -18.878148823220535
-10.379554646712329, -18.06342870181747
